Book_Num,Chapter_Num,Section_Num,Character_Name,words,Affiliation,Title,Type,Species
5,17,1,Fulgrim,895,Emperors Children,Primarch,,Primarch
5,17,2,Fulgrim,1106,Emperors Children,Primarch,,Primarch
5,17,3,Fulgrim,1964,Emperors Children,Primarch,,Primarch
5,17,4,Fulgrim,1615,Emperors Children,Primarch,,Primarch
5,18,1,Solomon Demeter,1907,Emperors Children,,,Astartes
5,18,2,Vespasian,1515,Emperors Children,,,Astartes
5,18,3,Fulgrim,971,Emperors Children,Primarch,,Primarch
5,19,1,Gabriel Santar,874,Iron Hands,,,Astartes
5,19,2,Fulgrim,631,Emperors Children,Primarch,,Primarch
5,19,3,Marius Vairosean,479,Emperors Children,,,Astartes
5,19,4,Fulgrim,3276,Emperors Children,Primarch,,Primarch
5,20,1,Narrator,979,,,,
5,20,2,Ostian Delafour,725,Remembrancer,,,Human
5,20,3,Solomon Demeter,1576,Emperors Children,,,Astartes
5,20,4,Fulgrim,1113,Emperors Children,Primarch,,Primarch
5,20,5,Solomon Demeter,1103,Emperors Children,,,Astartes
5,21,1,Gabriel Santar,1736,Iron Hands,,,Astartes
5,21,2,Ostian Delafour,1938,Remembrancer,,,Human
5,21,3,Lucius,983,Emperors Children,,,Astartes
5,21,4,Serena D'Angelus,740,Remembrancer,,,Human
5,22,1,Narrator,330,,,,
5,22,2,Julius Kaesoron,1052,Emperors Children,First Captain,,Astartes
5,22,3,Narrator,185,,,,
5,22,4,Narrator,760,,,,
5,22,5,Julius Kaesoron,2934,Emperors Children,First Captain,,Astartes
5,23,1,Balhaan,1395,Iron Hands,,,Astartes
5,23,2,Narrator,446,,,,
5,23,3,Gabriel Santar,1035,Iron Hands,,,Astartes
5,23,4,Narrator,1048,,,,
5,23,5,Julius Kaesoron,608,Emperors Children,First Captain,,Astartes
5,23,6,Gabriel Santar,554,Iron Hands,,,Astartes
5,23,7,Narrator,214,,,,
5,24,1,Ferrus Manus,1190,Iron Hands,Primarch,,Primarch
5,24,2,Fulgrim,998,Emperors Children,Primarch,,Primarch
5,24,3,Narrator,292,,,,
5,24,4,Fulgrim,2520,Emperors Children,Primarch,,Primarch
5,25,1,Narrator,952,,,,
5,25,2,Lucius,1141,Emperors Children,,,Astartes
5,25,3,Horus,1898,Sons of Horus,Primarch,,Primarch
5,25,4,Horus,550,Sons of Horus,Primarch,,Primarch
5,25,5,Laer Daemon,887,Chaos,Keeper of Secrets,Greater Daemon,Daemon
6,1,1,Zahariel,3237,Dark Angels,Librarian,Psyker,Astartes
6,2,1,Zahariel,2292,Dark Angels,Librarian,Psyker,Astartes
6,2,2,Zahariel,2067,Dark Angels,Librarian,Psyker,Astartes
6,3,1,Zahariel,229,Dark Angels,Librarian,Psyker,Astartes
6,3,2,Narrator,589,,,,
6,3,3,Zahariel,1761,Dark Angels,Librarian,Psyker,Astartes
6,3,4,Zahariel,1904,Dark Angels,Librarian,Psyker,Astartes
6,4,1,Zahariel,2450,Dark Angels,Librarian,Psyker,Astartes
6,4,2,Zahariel,386,Dark Angels,Librarian,Psyker,Astartes
6,4,3,Zahariel,2117,Dark Angels,Librarian,Psyker,Astartes
6,5,1,Zahariel,1512,Dark Angels,Librarian,Psyker,Astartes
6,5,2,Zahariel,258,Dark Angels,Librarian,Psyker,Astartes
6,5,3,Zahariel,522,Dark Angels,Librarian,Psyker,Astartes
6,6,1,Zahariel,598,Dark Angels,Librarian,Psyker,Astartes
6,6,2,Zahariel,654,Dark Angels,Librarian,Psyker,Astartes
6,6,3,Zahariel,1430,Dark Angels,Librarian,Psyker,Astartes
6,6,4,Zahariel,2373,Dark Angels,Librarian,Psyker,Astartes
6,7,1,Narrator,424,,,,
6,7,2,Zahariel,1095,Dark Angels,Librarian,Psyker,Astartes
6,7,3,Zahariel,2107,Dark Angels,Librarian,Psyker,Astartes
6,8,1,Zahariel,510,Dark Angels,Librarian,Psyker,Astartes
6,8,2,Zahariel,684,Dark Angels,Librarian,Psyker,Astartes
6,8,3,Zahariel,2892,Dark Angels,Librarian,Psyker,Astartes
6,9,1,Zahariel,2071,Dark Angels,Librarian,Psyker,Astartes
6,9,2,Zahariel,2015,Dark Angels,Librarian,Psyker,Astartes
6,9,3,Zahariel,457,Dark Angels,Librarian,Psyker,Astartes
6,10,1,Zahariel,2894,Dark Angels,Librarian,Psyker,Astartes
6,11,1,Zahariel,4002,Dark Angels,Librarian,Psyker,Astartes
6,11,2,Zahariel,373,Dark Angels,Librarian,Psyker,Astartes
6,11,3,Zahariel,518,Dark Angels,Librarian,Psyker,Astartes
6,11,4,Zahariel,325,Dark Angels,Librarian,Psyker,Astartes
6,11,5,Zahariel,1098,Dark Angels,Librarian,Psyker,Astartes
6,11,6,Zahariel,158,Dark Angels,Librarian,Psyker,Astartes
6,12,1,Zahariel,876,Dark Angels,Librarian,Psyker,Astartes
6,12,2,Zahariel,787,Dark Angels,Librarian,Psyker,Astartes
6,12,3,Zahariel,1519,Dark Angels,Librarian,Psyker,Astartes
6,12,4,Narrator,94,,,,
6,12,5,Zahariel,642,Dark Angels,Librarian,Psyker,Astartes
6,13,1,Zahariel,2701,Dark Angels,Librarian,Psyker,Astartes
6,13,2,Zahariel,827,Dark Angels,Librarian,Psyker,Astartes
6,14,1,Zahariel,1399,Dark Angels,Librarian,Psyker,Astartes
6,14,2,Zahariel,2373,Dark Angels,Librarian,Psyker,Astartes
6,15,1,Zahariel,875,Dark Angels,Librarian,Psyker,Astartes
6,15,2,Zahariel,292,Dark Angels,Librarian,Psyker,Astartes
6,15,3,Zahariel,1815,Dark Angels,Librarian,Psyker,Astartes
6,16,1,Zahariel,1444,Dark Angels,Librarian,Psyker,Astartes
6,16,2,Narrator,80,,,,
6,16,3,Zahariel,1348,Dark Angels,Librarian,Psyker,Astartes
6,16,4,Zahariel,887,Dark Angels,Librarian,Psyker,Astartes
6,16,5,Zahariel,928,Dark Angels,Librarian,Psyker,Astartes
6,17,1,Narrator,805,,,,
6,17,2,Zahariel,977,Dark Angels,Librarian,Psyker,Astartes
6,17,3,Zahariel,644,Dark Angels,Librarian,Psyker,Astartes
6,17,4,Zahariel,1908,Dark Angels,Librarian,Psyker,Astartes
6,17,5,Zahariel,612,Dark Angels,Librarian,Psyker,Astartes
6,18,1,Zahariel,643,Dark Angels,Librarian,Psyker,Astartes
6,18,2,Zahariel,3415,Dark Angels,Librarian,Psyker,Astartes
6,19,1,Zahariel,1994,Dark Angels,Librarian,Psyker,Astartes
6,19,2,Zahariel,1083,Dark Angels,Librarian,Psyker,Astartes
6,19,3,Zahariel,1334,Dark Angels,Librarian,Psyker,Astartes
6,20,1,Zahariel,1109,Dark Angels,Librarian,Psyker,Astartes
6,20,2,Zahariel,1063,Dark Angels,Librarian,Psyker,Astartes
6,20,3,Nemiel,417,Dark Angels,,,Astartes
6,20,4,Zahariel,322,Dark Angels,Librarian,Psyker,Astartes
6,20,5,Narrator,1123,,,,
6,20,6,Zahariel,2472,Dark Angels,Librarian,Psyker,Astartes
6,21,1,Rhianna Sorel,1464,Remembrancer,,,Human
6,21,2,Zahariel,896,Dark Angels,Librarian,Psyker,Astartes
6,21,3,Rhianna Sorel,1177,Remembrancer,,,Human
6,22,1,Zahariel,1236,Dark Angels,Librarian,Psyker,Astartes
6,22,2,Zahariel,765,Dark Angels,Librarian,Psyker,Astartes
6,22,3,Nemiel,1370,Dark Angels,,,Astartes
6,22,4,Zahariel,312,Dark Angels,Librarian,Psyker,Astartes
6,22,5,Zahariel,1189,Dark Angels,Librarian,Psyker,Astartes
6,22,6,Nemiel,239,Dark Angels,,,Astartes
6,22,7,Zahariel,54,Dark Angels,Librarian,Psyker,Astartes
6,23,1,Zahariel,1581,Dark Angels,Librarian,Psyker,Astartes
6,23,2,Narrator,643,,,,
6,23,3,Zahariel,826,Dark Angels,Librarian,Psyker,Astartes
6,23,4,Zahariel,1073,Dark Angels,Librarian,Psyker,Astartes
6,24,1,Zahariel,803,Dark Angels,Librarian,Psyker,Astartes
6,24,2,Zahariel,1034,Dark Angels,Librarian,Psyker,Astartes
6,24,3,Zahariel,985,Dark Angels,Librarian,Psyker,Astartes
6,24,4,Zahariel,799,Dark Angels,Librarian,Psyker,Astartes
6,24,5,Rhianna Sorel,756,Remembrancer,,,Human
6,25,1,Zahariel,901,Dark Angels,Librarian,Psyker,Astartes
6,25,2,Rhianna Sorel,290,Remembrancer,,,Human
6,25,3,Zahariel,2252,Dark Angels,Librarian,Psyker,Astartes
6,25,4,Zahariel,203,Dark Angels,Librarian,Psyker,Astartes
6,26,1,Zahariel,444,Dark Angels,Librarian,Psyker,Astartes
7,1,1,Hurtado Bronzi,430,Imperial Army,Hetman,Alpha Legion,Human
7,2,1,Peto Soneka,550,Imperial Army,Hetman,Alpha Legion,Human
7,2,2,Peto Soneka,825,Imperial Army,Hetman,Alpha Legion,Human
7,2,3,Hurtado Bronzi,1849,Imperial Army,Hetman,Alpha Legion,Human
7,2,4,Peto Soneka,1421,Imperial Army,Hetman,Alpha Legion,Human
7,2,5,Honen Mu,261,Imperial Army,Uxor,,Human
7,2,6,The Specialist,479,Alpha Legion,,,Astartes
7,2,7,Peto Soneka,212,Imperial Army,Hetman,Alpha Legion,Human
7,3,1,Peto Soneka,501,Imperial Army,Hetman,Alpha Legion,Human
7,3,2,Peto Soneka,1198,Imperial Army,Hetman,Alpha Legion,Human
7,3,3,Peto Soneka,294,Imperial Army,Hetman,Alpha Legion,Human
7,3,4,Hurtado Bronzi,607,Imperial Army,Hetman,Alpha Legion,Human
7,3,5,Peto Soneka,381,Imperial Army,Hetman,Alpha Legion,Human
7,3,6,Hurtado Bronzi,188,Imperial Army,Hetman,Alpha Legion,Human
7,3,7,Hurtado Bronzi,719,Imperial Army,Hetman,Alpha Legion,Human
7,3,8,Hurtado Bronzi,294,Imperial Army,Hetman,Alpha Legion,Human
7,3,9,Peto Soneka,297,Imperial Army,Hetman,Alpha Legion,Human
7,3,10,Peto Soneka,59,Imperial Army,Hetman,Alpha Legion,Human
7,3,11,Hurtado Bronzi,148,Imperial Army,Hetman,Alpha Legion,Human
7,3,12,Hurtado Bronzi,221,Imperial Army,Hetman,Alpha Legion,Human
7,3,13,Peto Soneka,1218,Imperial Army,Hetman,Alpha Legion,Human
7,3,14,Hurtado Bronzi,423,Imperial Army,Hetman,Alpha Legion,Human
7,4,1,John Grammaticus,727,Cabal,,Psyker,Perpetual
7,4,2,John Grammaticus,3525,Cabal,,Psyker,Perpetual
7,4,3,John Grammaticus,643,Cabal,,Psyker,Perpetual
7,4,4,John Grammaticus,869,Cabal,,Psyker,Perpetual
7,4,5,John Grammaticus,1458,Cabal,,Psyker,Perpetual
7,5,1,John Grammaticus,1411,Cabal,,Psyker,Perpetual
7,5,2,John Grammaticus,3196,Cabal,,Psyker,Perpetual
7,6,1,Honen Mu,1331,Imperial Army,Uxor,,Human
7,6,2,Honen Mu,383,Imperial Army,Uxor,,Human
7,6,3,Honen Mu,1192,Imperial Army,Uxor,,Human
7,6,4,Dinas Chayne,228,Imperial Army,,Lucifer Black,Human
7,6,5,Honen Mu,370,Imperial Army,Uxor,,Human
7,6,6,Honen Mu,1268,Imperial Army,Uxor,,Human
7,6,7,John Grammaticus,494,Cabal,,Psyker,Perpetual
7,7,1,Narrator,1157,,,,
7,7,2,John Grammaticus,612,Cabal,,Psyker,Perpetual
7,7,3,Dinas Chayne,594,Imperial Army,,Lucifer Black,Human
7,7,4,Peto Soneka,260,Imperial Army,Hetman,Alpha Legion,Human
7,7,5,John Grammaticus,952,Cabal,,Psyker,Perpetual
7,7,6,Franco Boone,266,Imperial Army,Hetman,,Human
7,7,7,Peto Soneka,336,Imperial Army,Hetman,Alpha Legion,Human
7,8,1,Dinas Chayne,858,Imperial Army,,Lucifer Black,Human
7,8,2,John Grammaticus,123,Cabal,,Psyker,Perpetual
7,8,3,Dinas Chayne,1136,Imperial Army,,Lucifer Black,Human
7,8,4,John Grammaticus,1922,Cabal,,Psyker,Perpetual
7,8,5,Dinas Chayne,716,Imperial Army,,Lucifer Black,Human
7,8,6,Peto Soneka,588,Imperial Army,Hetman,Alpha Legion,Human
7,8,7,Peto Soneka,665,Imperial Army,Hetman,Alpha Legion,Human
7,9,1,Peto Soneka,1837,Imperial Army,Hetman,Alpha Legion,Human
7,9,2,Namatjira,738,Imperial Army,,,Human
7,9,3,Omegon,272,Alpha Legion,Primarch,,Primarch
7,10,1,John Grammaticus,2635,Cabal,,Psyker,Perpetual
7,11,1,Honen Mu,2260,Imperial Army,Uxor,,Human
7,11,2,Hurtado Bronzi,432,Imperial Army,Hetman,Alpha Legion,Human
7,11,3,Dinas Chayne,732,Imperial Army,,Lucifer Black,Human
7,11,4,Peto Soneka,748,Imperial Army,Hetman,Alpha Legion,Human
7,11,5,Dinas Chayne,325,Imperial Army,,Lucifer Black,Human
7,11,6,Hurtado Bronzi,313,Imperial Army,Hetman,Alpha Legion,Human
7,11,7,Hurtado Bronzi,802,Imperial Army,Hetman,Alpha Legion,Human
7,11,8,Hurtado Bronzi,258,Imperial Army,Hetman,Alpha Legion,Human
7,12,1,Dinas Chayne,382,Imperial Army,,Lucifer Black,Human
7,12,2,Hurtado Bronzi,752,Imperial Army,Hetman,Alpha Legion,Human
7,12,3,Peto Soneka,259,Imperial Army,Hetman,Alpha Legion,Human
7,12,4,Peto Soneka,114,Imperial Army,Hetman,Alpha Legion,Human
7,12,5,Rukshana,557,Imperial Army,Uxor,Alpha Legion,Human
7,12,6,John Grammaticus,529,Cabal,,Psyker,Perpetual
7,13,1,Narrator,523,,,,
7,13,2,Hurtado Bronzi,1158,Imperial Army,Hetman,Alpha Legion,Human
7,13,3,Honen Mu,913,Imperial Army,Uxor,,Human
7,13,4,Hurtado Bronzi,2465,Imperial Army,Hetman,Alpha Legion,Human
7,13,5,Dinas Chayne,854,Imperial Army,,Lucifer Black,Human
7,13,6,Peto Soneka,1121,Imperial Army,Hetman,Alpha Legion,Human
7,13,7,Hurtado Bronzi,867,Imperial Army,Hetman,Alpha Legion,Human
7,13,8,Peto Soneka,908,Imperial Army,Hetman,Alpha Legion,Human
7,13,9,Peto Soneka,407,Imperial Army,Hetman,Alpha Legion,Human
7,13,10,Peto Soneka,708,Imperial Army,Hetman,Alpha Legion,Human
7,14,1,Peto Soneka,226,Imperial Army,Hetman,Alpha Legion,Human
7,14,2,John Grammaticus,511,Cabal,,Psyker,Perpetual
7,14,3,Peto Soneka,702,Imperial Army,Hetman,Alpha Legion,Human
7,14,4,Hurtado Bronzi,484,Imperial Army,Hetman,Alpha Legion,Human
7,14,5,John Grammaticus,822,Cabal,,Psyker,Perpetual
7,15,1,Peto Soneka,717,Imperial Army,Hetman,Alpha Legion,Human
7,15,2,Peto Soneka,494,Imperial Army,Hetman,Alpha Legion,Human
7,15,3,Peto Soneka,527,Imperial Army,Hetman,Alpha Legion,Human
7,16,1,Peto Soneka,650,Imperial Army,Hetman,Alpha Legion,Human
7,16,2,Peto Soneka,44,Imperial Army,Hetman,Alpha Legion,Human
7,16,3,Peto Soneka,2890,Imperial Army,Hetman,Alpha Legion,Human
7,16,4,Peto Soneka,282,Imperial Army,Hetman,Alpha Legion,Human
7,16,5,Peto Soneka,127,Imperial Army,Hetman,Alpha Legion,Human
7,17,1,Hurtado Bronzi,424,Imperial Army,Hetman,Alpha Legion,Human
7,17,2,Honen Mu,799,Imperial Army,Uxor,,Human
7,17,3,Namatjira,964,Imperial Army,,,Human
7,17,4,Hurtado Bronzi,1527,Imperial Army,Hetman,Alpha Legion,Human
7,17,5,Namatjira,1521,Imperial Army,,,Human
7,17,6,Hurtado Bronzi,48,Imperial Army,Hetman,Alpha Legion,Human
7,18,1,Peto Soneka,609,Imperial Army,Hetman,Alpha Legion,Human
7,18,2,Peto Soneka,463,Imperial Army,Hetman,Alpha Legion,Human
7,18,3,John Grammaticus,487,Cabal,,Psyker,Perpetual
7,19,1,Hurtado Bronzi,782,Imperial Army,Hetman,Alpha Legion,Human
7,19,2,Hurtado Bronzi,454,Imperial Army,Hetman,Alpha Legion,Human
7,19,3,John Grammaticus,823,Cabal,,Psyker,Perpetual
7,20,1,Franco Boone,1207,Imperial Army,Hetman,,Human
7,21,1,Peto Soneka,290,Imperial Army,Hetman,Alpha Legion,Human
7,21,2,John Grammaticus,581,Cabal,,Psyker,Perpetual
7,22,1,Hurtado Bronzi,506,Imperial Army,Hetman,Alpha Legion,Human
7,22,2,John Grammaticus,931,Cabal,,Psyker,Perpetual
7,23,1,Hurtado Bronzi,389,Imperial Army,Hetman,Alpha Legion,Human
7,23,2,Van Aunger,428,Imperialis Armada,,,Human
7,23,3,Honen Mu,530,Imperial Army,Uxor,,Human
7,23,4,Namatjira,740,Imperial Army,,,Human
7,24,1,Peto Soneka,523,Imperial Army,Hetman,Alpha Legion,Human
7,24,2,Alpharius,150,Alpha Legion,Primarch,Alpharius,Primarch
7,24,3,Peto Soneka,1290,Imperial Army,Hetman,Alpha Legion,Human
7,25,1,Peto Soneka,195,Imperial Army,Hetman,Alpha Legion,Human
7,25,2,Alpharius,302,Alpha Legion,Primarch,Alpharius,Primarch
7,25,3,Namatjira,435,Imperial Army,,,Human
7,25,4,Nitin Dev,285,Imperial Army,,,Human
7,25,5,Honen Mu,238,Imperial Army,Uxor,,Human
7,26,1,Dinas Chayne,276,Imperial Army,,Lucifer Black,Human
7,26,2,Hurtado Bronzi,313,Imperial Army,Hetman,Alpha Legion,Human
7,26,3,Namatjira,414,Imperial Army,,,Human
7,27,1,John Grammaticus,146,Cabal,,Psyker,Perpetual
8,1,1,Narrator,278,,,,
8,1,2,Zadkiel,1460,Word Bearers,,,Astartes
8,1,3,Kelbor-Hal,882,Mechanicum,Fabricator General,Dark,Human
8,1,4,Narrator,367,,,,
8,2,1,Hektor,711,Ultramarines,Captain,,Astartes
8,2,2,Hektor,914,Ultramarines,Captain,,Astartes
8,2,3,Lysimachus Cestus,896,Ultramarines,Captain,,Astartes
8,2,4,Lysimachus Cestus,363,Ultramarines,Captain,,Astartes
8,2,5,Brynngar Sturmdreng,410,Space Wolves,Wolf Guard,,Astartes
8,2,6,Lysimachus Cestus,909,Ultramarines,Captain,,Astartes
8,3,1,Lysimachus Cestus,1285,Ultramarines,Captain,,Astartes
8,3,2,Zadkiel,1659,Word Bearers,,,Astartes
8,3,3,Lysimachus Cestus,295,Ultramarines,Captain,,Astartes
8,3,4,Lysimachus Cestus,1058,Ultramarines,Captain,,Astartes
8,3,5,Lysimachus Cestus,358,Ultramarines,Captain,,Astartes
8,4,1,Mhotep,718,Thousand Sons,Captain,,Astartes
8,4,2,Lysimachus Cestus,1661,Ultramarines,Captain,,Astartes
8,4,3,Lysimachus Cestus,772,Ultramarines,Captain,,Astartes
8,4,4,Kaminska,604,Imperialis Armada,Captain,,Human
8,4,5,Kaminska,269,Imperialis Armada,Captain,,Human
8,4,6,Zadkiel,1246,Word Bearers,,,Astartes
8,4,7,Lysimachus Cestus,1165,Ultramarines,Captain,,Astartes
8,4,8,Lysimachus Cestus,945,Ultramarines,Captain,,Astartes
8,5,1,Zadkiel,734,Word Bearers,,,Astartes
8,5,2,Lysimachus Cestus,68,Ultramarines,Captain,,Astartes
8,5,3,Mhotep,239,Thousand Sons,Captain,,Astartes
8,5,4,Lysimachus Cestus,601,Ultramarines,Captain,,Astartes
8,5,5,Lysimachus Cestus,321,Ultramarines,Captain,,Astartes
8,5,6,Mhotep,1018,Thousand Sons,Captain,,Astartes
8,5,7,Zadkiel,216,Word Bearers,,,Astartes
8,5,8,Carnagan Thaal,470,Imperialis Armada,Pilot,,Human
8,5,9,Vorlov,571,Imperialis Armada,Shipmaster,,Human
8,5,10,Zadkiel,365,Word Bearers,,,Astartes
8,5,11,Lysimachus Cestus,232,Ultramarines,Captain,,Astartes
8,5,12,Narrator,332,,,,
8,6,1,Narrator,198,,,,
8,6,2,Lysimachus Cestus,630,Ultramarines,Captain,,Astartes
8,6,3,Mhotep,1428,Thousand Sons,Captain,,Astartes
8,6,4,Mhotep,331,Thousand Sons,Captain,,Astartes
8,6,5,Ulargo,818,Imperialis Armada,Shipmaster,,Human
8,6,6,Lysimachus Cestus,637,Ultramarines,Captain,,Astartes
8,6,7,Zadkiel,647,Word Bearers,,,Astartes
8,6,8,Kaminska,211,Imperialis Armada,Captain,,Human
8,6,9,Lysimachus Cestus,880,Ultramarines,Captain,,Astartes
8,6,10,Zadkiel,952,Word Bearers,,,Astartes
8,6,11,Narrator,294,,,,
8,7,1,Kaminska,529,Imperialis Armada,Captain,,Human
8,7,2,Yager,265,Imperialis Armada,Officer,,Human
8,7,3,Mhotep,1086,Thousand Sons,Captain,,Astartes
8,7,4,Lysimachus Cestus,297,Ultramarines,Captain,,Astartes
8,7,5,Lysimachus Cestus,1018,Ultramarines,Captain,,Astartes
8,7,6,Yager,323,Imperialis Armada,Officer,,Human
8,7,7,Mhotep,267,Thousand Sons,Captain,,Astartes
8,7,8,Ulargo,837,Imperialis Armada,Shipmaster,,Human
8,7,9,Kaminska,166,Imperialis Armada,Captain,,Human
8,7,10,Yager,290,Imperialis Armada,Officer,,Human
8,7,11,Lysimachus Cestus,175,Ultramarines,Captain,,Astartes
8,7,12,Mhotep,270,Thousand Sons,Captain,,Astartes
8,7,13,Brynngar Sturmdreng,409,Space Wolves,Wolf Guard,,Astartes
8,7,14,Brynngar Sturmdreng,399,Space Wolves,Wolf Guard,,Astartes
8,7,15,Mhotep,117,Thousand Sons,Captain,,Astartes
8,7,16,Brynngar Sturmdreng,423,Space Wolves,Wolf Guard,,Astartes
8,7,17,Mhotep,590,Thousand Sons,Captain,,Astartes
8,7,18,Lysimachus Cestus,537,Ultramarines,Captain,,Astartes
8,8,1,Zadkiel,301,Word Bearers,,,Astartes
8,8,2,Lysimachus Cestus,1404,Ultramarines,Captain,,Astartes
8,8,3,Zadkiel,832,Word Bearers,,,Astartes
8,8,4,Lysimachus Cestus,155,Ultramarines,Captain,,Astartes
8,8,5,Lysimachus Cestus,493,Ultramarines,Captain,,Astartes
8,8,6,Zadkiel,848,Word Bearers,,,Astartes
8,8,7,Kaminska,498,Imperialis Armada,Captain,,Human
8,8,8,Antiges,269,Ultramarines,Honour Guard,,Astartes
8,8,9,Lysimachus Cestus,560,Ultramarines,Captain,,Astartes
8,8,10,Antiges,120,Ultramarines,Honour Guard,,Astartes
8,8,11,Ultis,470,Word Bearers,,,Astartes
8,9,1,Antiges,306,Ultramarines,Honour Guard,,Astartes
8,9,2,Brynngar Sturmdreng,338,Space Wolves,Wolf Guard,,Astartes
8,9,3,Lysimachus Cestus,599,Ultramarines,Captain,,Astartes
8,9,4,Skraal,260,World Eaters,Captain,,Astartes
8,9,5,Ultis,298,Word Bearers,,,Astartes
8,9,6,Skraal,330,World Eaters,Captain,,Astartes
8,9,7,Antiges,1183,Ultramarines,Honour Guard,,Astartes
8,9,8,Brynngar Sturmdreng,491,Space Wolves,Wolf Guard,,Astartes
8,9,9,Lysimachus Cestus,171,Ultramarines,Captain,,Astartes
8,10,1,Antiges,380,Ultramarines,Honour Guard,,Astartes
8,10,2,Brynngar Sturmdreng,257,Space Wolves,Wolf Guard,,Astartes
8,10,3,Antiges,237,Ultramarines,Honour Guard,,Astartes
8,10,4,Brynngar Sturmdreng,828,Space Wolves,Wolf Guard,,Astartes
8,10,5,Skraal,314,World Eaters,Captain,,Astartes
8,10,6,Antiges,2196,Ultramarines,Honour Guard,,Astartes
8,10,7,Skraal,75,World Eaters,Captain,,Astartes
8,10,8,Zadkiel,340,Word Bearers,,,Astartes
8,10,9,Ultis,314,Word Bearers,,,Astartes
8,11,1,Lysimachus Cestus,969,Ultramarines,Captain,,Astartes
8,11,2,Lysimachus Cestus,597,Ultramarines,Captain,,Astartes
8,11,3,Lysimachus Cestus,441,Ultramarines,Captain,,Astartes
8,11,4,Zadkiel,1024,Word Bearers,,,Astartes
8,11,5,Lysimachus Cestus,469,Ultramarines,Captain,,Astartes
8,11,6,Mhotep,734,Thousand Sons,Captain,,Astartes
8,11,7,Mhotep,268,Thousand Sons,Captain,,Astartes
8,11,8,Mhotep,316,Thousand Sons,Captain,,Astartes
8,12,1,Lysimachus Cestus,199,Ultramarines,Captain,,Astartes
8,12,2,Lysimachus Cestus,406,Ultramarines,Captain,,Astartes
8,12,3,Narrator,381,,,,
8,12,4,Narrator,443,,,,
8,12,5,Lysimachus Cestus,596,Ultramarines,Captain,,Astartes
8,12,6,Brynngar Sturmdreng,180,Space Wolves,Wolf Guard,,Astartes
8,12,7,Mhotep,143,Thousand Sons,Captain,,Astartes
8,12,8,Lysimachus Cestus,1040,Ultramarines,Captain,,Astartes
8,13,1,Skraal,1778,World Eaters,Captain,,Astartes
8,13,2,Zadkiel,424,Word Bearers,,,Astartes
8,13,3,Lysimachus Cestus,625,Ultramarines,Captain,,Astartes
8,13,4,Kaminska,410,Imperialis Armada,Captain,,Human
8,13,5,Lysimachus Cestus,636,Ultramarines,Captain,,Astartes
8,14,1,Skraal,805,World Eaters,Captain,,Astartes
8,14,2,Zadkiel,757,Word Bearers,,,Astartes
8,14,3,Lysimachus Cestus,874,Ultramarines,Captain,,Astartes
8,14,4,Lysimachus Cestus,601,Ultramarines,Captain,,Astartes
8,14,5,Brynngar Sturmdreng,820,Space Wolves,Wolf Guard,,Astartes
8,14,6,Mhotep,689,Thousand Sons,Captain,,Astartes
8,15,1,Skraal,1487,World Eaters,Captain,,Astartes
8,15,2,Lysimachus Cestus,1111,Ultramarines,Captain,,Astartes
8,16,1,Kaminska,736,Imperialis Armada,Captain,,Human
8,16,2,Kor Phaeron,1021,Word Bearers,First Captain,,Astartes
8,16,3,Kor Phaeron,402,Word Bearers,First Captain,,Astartes
8,16,4,Zadkiel,275,Word Bearers,,,Astartes
8,16,5,Lysimachus Cestus,414,Ultramarines,Captain,,Astartes
8,16,6,Mhotep,460,Thousand Sons,Captain,,Astartes
8,16,7,Zadkiel,251,Word Bearers,,,Astartes
8,17,1,Lysimachus Cestus,540,Ultramarines,Captain,,Astartes
8,17,2,Kaminska,776,Imperialis Armada,Captain,,Human
8,17,3,Narrator,192,,,,
8,17,4,Zadkiel,796,Word Bearers,,,Astartes
8,17,5,Narrator,329,,,,
8,17,6,Zadkiel,208,Word Bearers,,,Astartes
8,18,1,Brynngar Sturmdreng,194,Space Wolves,Wolf Guard,,Astartes
8,18,2,Lysimachus Cestus,170,Ultramarines,Captain,,Astartes
8,18,3,Brynngar Sturmdreng,184,Space Wolves,Wolf Guard,,Astartes
8,18,4,Lysimachus Cestus,1133,Ultramarines,Captain,,Astartes
8,18,5,Zadkiel,200,Word Bearers,,,Astartes
8,18,6,Narrator,238,,,,
8,18,7,Lysimachus Cestus,1275,Ultramarines,Captain,,Astartes
8,18,8,Zadkiel,342,Word Bearers,,,Astartes
8,18,9,Lysimachus Cestus,773,Ultramarines,Captain,,Astartes
8,18,10,Kaminska,526,Imperialis Armada,Captain,,Human
8,18,11,Mhotep,1106,Thousand Sons,Captain,,Astartes
8,18,12,Lysimachus Cestus,880,Ultramarines,Captain,,Astartes
8,19,1,Brynngar Sturmdreng,641,Space Wolves,Wolf Guard,,Astartes
8,19,2,Brynngar Sturmdreng,1016,Space Wolves,Wolf Guard,,Astartes
